,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
7758,汕头市中山公园,汕头,3A,116.6893243,23.36767348,116.6783281,23.36454868
7759,佛山市西樵山景区,佛山,5A,112.9831026,22.92922692,112.9713571,22.92639902
7760,佛山市长鹿旅游休博园,佛山,5A,113.2952293,22.88440848,113.2834674,22.88086577
7761,佛山市三水荷花世界,佛山,4A,112.9116282,23.20257906,112.9001142,23.19917686
7762,佛山市三水森林公园,佛山,4A,112.8763252,23.19052166,112.8646898,23.18763882
7763,佛山市清晖园,佛山,4A,113.2616075,22.84176272,113.2498014,22.83847165
7764,佛山市南风古灶旅游区,佛山,4A,113.0841168,23.01068255,113.0721353,23.00737648
7765,佛山市南海湾森林生态园,佛山,4A,112.886205,22.86256301,112.8746398,22.85970873
7766,佛山市（顺德区）陈村花卉世界,佛山,4A,113.1697509,22.98526976,113.1578976,22.98156944
7767,佛山市顺德罗浮宫国际家具艺术博览中心景区,佛山,4A,113.0959422,22.95041583,113.0838843,22.94727723
7768,佛山市祖庙博物馆,佛山,4A,113.1206,23.03499598,113.1085714,23.03179294
7769,佛山市皂幕山旅游风景区,佛山,4A,112.784207,22.7442709,112.7725697,22.74099141
7770,佛山市广东盈香生态园,佛山,4A,112.7736613,22.94329949,112.7619539,22.9401177
7771,佛山市南海平洲玉器街景区,佛山,4A,113.215993,23.04321238,113.2040921,23.04019222
7772,佛山市乐从国际会展中心景区,佛山,4A,113.0952778,22.96288086,113.0832211,22.95973094
7773,中央电视台南海影视城景区,佛山,4A,113.116031,23.19257599,113.1039499,23.18934691
7774,佛山市梦里水乡景区,佛山,4A,113.169475,23.19726405,113.1575888,23.19347108
7775,佛山市史努比缤纷世界景区,佛山,4A,113.2908859,22.80156517,113.2791291,22.79803082
7776,佛山市顺德区周大福珠宝文化中心,佛山,3A,113.231101,22.87091005,113.2192229,22.86802069
7777,佛山市顺德区杏坛逢简水乡,佛山,3A,113.1551785,22.81931445,113.1432879,22.81570569
7778,南国丝都丝绸博物馆景区,佛山,3A,113.350255,23.111545,113.3382327,23.10844557
7779,佛山市禅城区柏林艺术馆,佛山,3A,113.086125,23.0088027,113.0741342,23.00552763
7780,佛山市南海区九江双蒸博物馆,佛山,3A,113.0328992,22.81852613,113.0210989,22.81500285
7781,佛山市碧江金楼景区,佛山,3A,113.2687562,22.94878789,113.2569634,22.94533776
7782,佛山市陈太吉酒庄,佛山,3A,113.0857097,23.00639241,113.0737198,23.00311202
7783,佛山市容桂渔人码头景区,佛山,3A,113.2772831,22.78645275,113.2655489,22.78296956
7784,佛山市禅城区紫南文化园,佛山,3A,113.0049027,23.00857542,112.9931257,23.00551338
7785,佛山市三水区百威（佛山）啤酒工业旅游体验园,佛山,3A,112.8375939,23.09952514,112.8259754,23.09634164
7786,佛山市佛罗伦萨小镇景区,佛山,3A,113.2347845,23.01104662,113.222918,23.00808293
7787,韶关市丹霞山景区,韶关,5A,113.7276583,25.0275593,113.7157946,25.02457431
7788,韶关市曹溪温泉假日度假村,韶关,4A,113.628433,24.6663411,113.6167944,24.66319904
7789,韶关市广东大峡谷景区,韶关,4A,113.1543661,24.50757351,113.1423544,24.50403579
7790,韶关云门寺佛教文化生态保护区,韶关,4A,113.3199978,24.81355354,113.3079858,24.81043099
7791,韶关市古佛洞天景区,韶关,4A,113.3476218,25.08871567,113.3354492,25.085779
7792,韶关市丽宫旅游区,韶关,4A,113.295935,24.74557256,113.2840142,24.74212575
7793,韶关市南岭国家森林公园,韶关,4A,113.051296,24.94478004,113.0393429,24.94119624
7794,韶关市珠玑巷.梅关古道景区,韶关,4A,114.349876,25.33574998,114.3383252,25.33223298
7795,韶关市新丰云天海原始森林度假村景区,韶关,4A,114.1321978,23.97807385,114.1206036,23.97427259
7796,韶关市经律论文化旅游小镇景区,韶关,4A,113.8266729,24.6882954,113.814939,24.6856018
7797,韶关市东华山风景区,韶关,4A,114.1704319,24.34407541,114.1587852,24.34103067
7798,韶关市乳源县天井山森林公园,韶关,3A,112.9923654,24.69285544,112.9804884,24.69011457
7799,韶关市三龙谷（龙王潭）景区,韶关,3A,113.456467,25.23221599,113.4442694,25.22920458
7800,韶关市金鸡岭风景区,韶关,3A,113.0613516,25.29479392,113.0493311,25.29125078
7801,韶关市乳源仙门奇峡景区,韶关,3A,113.0674787,24.63278528,113.0554338,24.62936055
7802,韶关市乳源必背世界过山瑶之乡生态旅游景区,韶关,3A,113.609129,24.81491285,113.5974325,24.81210571
7803,韶关市新丰江源温泉旅游度假山庄,韶关,3A,114.1359149,24.00455573,114.1243028,24.00079155
7804,韶关市马坝人遗址景区,韶关,3A,113.591627,24.67562501,113.5798765,24.67302143
7805,韶关市广东帽子峰森林公园,韶关,3A,114.1839687,25.27204924,114.1722561,25.26913296
7806,韶关市始兴县满堂客家大围景区,韶关,3A,113.986966,24.61423398,113.9754128,24.61099182
7807,韶关市仁化县石塘古村景区,韶关,3A,113.5906297,25.08201607,113.5788421,25.07937237
7808,韶关市枫日泉生态温泉度假村景区,韶关,3A,113.8536866,24.81249589,113.8420817,24.80955338
7809,韶关市幽兰谷风景区,韶关,3A,113.87553,24.33367903,113.8640822,24.33039174
7810,韶关市宝贝健康农场,韶关,3A,113.718855,24.74617006,113.7069736,24.74334465
7811,韶关市五马寨生态园景区,韶关,3A,113.738247,24.87455298,113.7264095,24.87139122
7812,韶关市乐昌九福兰花公园,韶关,3A,113.368814,25.21814799,113.3566302,25.21495875
7813,韶关市香草世界森林公园,韶关,3A,114.318045,25.06609702,114.3064771,25.06315611
7814,韶关市金喆园景区,韶关,3A,113.5909636,24.7904482,113.5791984,24.78783989
7815,韶关市江尾农耕文化园景区,韶关,3A,114.1323379,24.44158376,114.1207078,24.43794832
7816,韶关市凡口国家矿山公园,韶关,3A,113.641917,25.11827197,113.6302452,25.11493132
7817,韶关市始兴县红梨村景区,韶关,3A,114.1564665,25.03136909,114.144771,25.02807746
7818,河源市万绿湖风景区,河源,4A,114.638978,23.78154006,114.6278747,23.77835944
7819,河源市御临门温泉度假区,河源,4A,115.1102474,23.4537611,115.098786,23.45004219
7820,河源市和平温泉之都旅游区,河源,4A,114.8337092,24.41957308,114.8225673,24.41624068
7821,河源市苏家围·东江画廊旅游景区,河源,4A,114.763036,23.80115599,114.7517445,23.7978897
7822,河源市叶园温泉度旅游区,河源,4A,114.981149,23.83671399,114.9700169,23.83317287
7823,河源客天下水晶温泉国际旅游度假区,河源,4A,114.6373019,23.63542102,114.6262409,23.63218652
7824,中国河源·巴伐利亚庄园,河源,4A,114.6295211,23.63532021,114.6184969,23.63195722
7825,河源市霍山风景区,河源,3A,115.514222,24.22969801,115.5028514,24.22682561
7826,河源市九连山原始森林度假村景区,河源,3A,114.524877,24.24223303,114.5136003,24.23923026
7827,河源市黄龙岩畲族风情旅游区,河源,3A,114.9324872,24.06591284,114.9213777,24.06287875
7828,河源市佗城景区,河源,3A,115.1964262,24.0658631,115.1850959,24.06222285
7829,河源市越王山风景区,河源,3A,114.75157,23.50304898,114.7403767,23.49954378
7830,河源市东江野战俱乐部景区,河源,3A,114.760465,23.78106403,114.7491885,23.77774774
7831,河源市水坑生态娱乐旅游区,河源,2A,115.270818,24.09487906,115.2594256,24.09194722
7832,河源市新丰江电站大坝旅游区,河源,2A,114.6692792,23.73125203,114.6581006,23.72831099
7833,梅州市雁南飞茶田景区,梅州,5A,116.3819661,24.3882319,116.3707005,24.38478414
7834,梅州市雁山湖国际花园度假村,梅州,4A,116.3906298,24.44323378,116.3794148,24.43966076
7835,梅州市叶剑英纪念园,梅州,4A,116.343198,24.42042303,116.3319109,24.41748864
7836,梅州市灵光寺旅游区,梅州,4A,116.4016532,24.40388081,116.3904236,24.40018365
7837,梅州市神光山旅游区,梅州,4A,115.7234154,24.10681305,115.7121423,24.10369153
7838,梅州市客天下景区,梅州,4A,116.1622129,24.26330521,116.1510093,24.25962692
7839,梅州市长潭旅游区,梅州,4A,116.1430933,24.70277076,116.1318067,24.69936162
7840,梅州市百侯名镇旅游区,梅州,4A,116.7776267,24.29988334,116.7665461,24.29639411
7841,梅州市泰安楼客家文化旅游产业园,梅州,4A,116.6843,24.35134499,116.6732615,24.34838281
7842,梅州市五指石风景名胜区,梅州,4A,115.9592358,24.90443064,115.9481175,24.90145182
7843,梅州市鹿湖温泉度假村,梅州,4A,116.4870392,23.92322023,116.4758752,23.91997445
7844,梅州市熙和湾客乡文化产业园,梅州,4A,115.8247637,24.14347314,115.8136212,24.14009149
7845,梅州市五华热矿泥山庄景区,梅州,3A,115.6633637,23.98435596,115.6522439,23.98104112
7846,梅州市益塘水库旅游区,梅州,3A,115.607733,23.95481105,115.5965949,23.95186007
7847,梅州市龙鲸河漂流旅游区,梅州,3A,116.316653,24.04458198,116.3055004,24.04122101
7848,张弼士故居旅游区,梅州,3A,116.7373405,24.46741335,116.7262275,24.46424754
7849,梅州市富大陶瓷工业旅游区,梅州,3A,116.6576815,24.17390366,116.6467808,24.1704933
7850,梅州市坪山梯田旅游区,梅州,3A,116.891762,24.32367404,116.8808456,24.32032196
7851,三河坝战役纪念园,梅州,3A,116.5857489,24.40474774,116.5747595,24.40209864
7852,梅州市江畔人家休闲度假区,梅州,3A,116.6397224,24.54192447,116.6288485,24.53860655
7853,梅州市上举相思谷景区,梅州,3A,115.9436892,24.80150116,115.9326755,24.79830117
7854,梅州市松溪河风景区,梅州,3A,115.974217,24.89501105,115.9630086,24.89222451
7855,梅州市爱丽丝庄园（樱花谷）景区,梅州,3A,116.072331,24.355719,116.0610168,24.35230272
7856,梅州市南寿峰健康产业园景区,梅州,3A,116.3119592,24.47357819,116.3008332,24.47028984
7857,梅州市金穗休闲旅游区,梅州,3A,115.844553,24.70310002,115.8333832,24.70022241
7858,李光耀祖居旅游景区,梅州,3A,116.5819255,24.26214377,116.5709476,24.25943967
7859,梅州市龙归寨瀑布景区,梅州,3A,116.2857734,23.81085175,116.2747548,23.80709603
7860,梅州市曼佗山庄景区,梅州,3A,115.9657404,24.47920124,115.9546224,24.47632691
7861,梅州市北塘乡村旅游区,梅州,3A,115.937977,24.19063601,115.9270146,24.18728001
7862,梅州市月形山乡村旅游区,梅州,3A,115.937977,24.19063601,115.9270146,24.18728001
7863,梅州市汉光超顺农旅园景区,梅州,3A,115.706207,23.980874,115.6950279,23.9774232
7864,梅州大观天下文化旅游产业园景区,梅州,3A,116.3415042,24.41764801,116.3302193,24.41470896
7865,惠州市罗浮山景区,惠州,5A,114.04283,23.27056604,114.0311943,23.26720277
7866,惠州市西湖风景名胜区,惠州,5A,114.403979,23.095461,114.3924635,23.0920932
7867,惠州市龙门县南昆山生态旅游区,惠州,4A,113.891617,23.64703303,113.8802301,23.64347568
7868,惠州市龙门铁泉旅游度假区,惠州,4A,114.2444482,23.82471699,114.2331022,23.82100613
7869,惠州市南昆山大观园生态度假区,惠州,4A,114.0386194,23.61974629,114.0269887,23.6162839
7870,惠州市海滨温泉旅游度假区,惠州,4A,114.81169,22.66133955,114.80057,22.65832718
7871,惠州·巽寮国际滨海旅游度假区,惠州,4A,114.7627656,22.69106378,114.7515611,22.68801381
7872,惠州市永记生态园景区,惠州,4A,114.7132315,23.04745952,114.7021178,23.04393468
7873,惠州市尚天然花海温泉小镇,惠州,4A,114.2604062,23.7983095,114.2490386,23.79467376
7874,叶挺将军纪念园景区,惠州,4A,114.4278242,22.86098837,114.4163058,22.85793952
7875,惠州五矿·哈施塔特旅游小镇,惠州,4A,114.339797,23.1808479,114.3283668,23.17733654
7876,惠州市南昆山云顶旅游度假区,惠州,4A,114.0110366,23.58110327,113.9995264,23.5773412
7877,惠州市大亚湾红树林城市湿地公园,惠州,4A,114.5436284,22.74205784,114.5324634,22.73932913
7878,惠州市香溪堡旅游区,惠州,3A,114.110579,23.593917,114.0989465,23.59008939
7879,惠州科技馆,惠州,3A,114.4232737,23.11370413,114.4117461,23.11054385
7880,惠州市碧海湾旅游度假区,惠州,3A,114.5145856,22.68394054,114.5034094,22.68077391
7881,广东伊利工业园景区,惠州,3A,115.985699,24.020279,115.9745049,24.01737933
7882,惠州市高潭中洞红色旅游区,惠州,3A,115.3794903,23.22634625,115.3679584,23.22313134
7883,广东航天农业科技生态园,惠州,3A,114.16883,23.23935699,114.1572551,23.23608804
7884,惠州市海天堂景区,惠州,3A,114.337178,22.82367171,114.3257636,22.82035892
7885,惠州市劲家庄景区,惠州,3A,114.501892,23.14689098,114.490697,23.14330927
7886,惠州市亚维浓生态园,惠州,3A,114.5364026,22.96422912,114.5251959,22.96135235
7887,惠州市东平窑陶瓷文化园,惠州,3A,114.565974,23.069392,114.5548616,23.0664185
7888,惠州市清水湖农庄景区,惠州,3A,114.0474661,23.24592173,114.0358108,23.24263006
7889,惠州华贸中心景区,惠州,3A,114.403979,23.095461,114.3924635,23.0920932
7890,惠州海龟湾旅游区,惠州,3A,114.9023377,22.55089465,114.8913041,22.5482792
7891,广东梁化国家森林公园,惠州,3A,114.7788596,23.1956544,114.7675753,23.19262236
7892,惠州市惠阳环境园景区,惠州,3A,114.4607654,22.7964254,114.4494181,22.79303623
7893,惠州市雅居乐白鹭湖体育旅游小镇,惠州,3A,114.466631,23.19993702,114.4552657,23.19629392
7894,惠州市上良民宿生态旅游区,惠州,3A,114.1268127,23.31639636,114.1152157,23.3124875
7895,广东博罗李艺金钱龟生态园景区,惠州,3A,114.4843979,23.43931745,114.4731085,23.43549263
7896,惠州市凤悦·秋长谷里景区,惠州,3A,114.4200684,22.84608186,114.4085339,22.84301264
7897,惠州市源茵生态园景区,惠州,3A,114.54425,23.18020805,114.5330485,23.17730636
7898,惠州市九御酒业工业旅游景区,惠州,2A,114.497992,22.84321902,114.4867761,22.83970007
7899,惠州市南宝玉宝文化产业园景区,惠州,2A,114.4361469,22.78339962,114.4246783,22.78035022
7900,惠州市惠阳区邓承修故居、邓仲元旧居主题文化展示馆,惠州,2A,114.480109,22.80416904,114.4688622,22.80057563
7901,汕尾市玄武山旅游区,汕尾,4A,115.840134,22.82394902,115.8290595,22.82090695
7902,汕尾市凤山祖庙旅游区,汕尾,4A,115.378542,22.76903771,115.367062,22.76600366
7903,汕尾市海丰莲花山度假村,汕尾,4A,115.268764,23.04589403,115.2574244,23.04293728
7904,汕尾市铜鼎山旅游区,汕尾,4A,115.3699746,22.82583896,115.3584858,22.82269752
7905,汕尾红海湾旅游区,汕尾,4A,115.576346,22.66646302,115.5653722,22.66317169
7906,汕尾市海丰红宫红场旧址·彭湃烈士故居红色旅游景区,汕尾,4A,,,,
7907,汕尾市陆河县螺洞世外梅园旅游区,汕尾,3A,115.780848,23.27989752,115.7696709,23.27644108
7908,汕尾市陆丰福山妈祖旅游区,汕尾,3A,115.6635407,22.9621354,115.6524501,22.958865
7909,汕尾市陆河南万花海旅游区,汕尾,3A,115.523191,23.36188599,115.5119298,23.35875154
7910,鸦片战争博物馆,东莞,4A,113.666751,22.83060022,113.6551623,22.82735027
7911,东莞市松山湖景区,东莞,4A,113.888879,22.90241699,113.8775559,22.89903357
7912,东莞市观音山国家森林公园,东莞,4A,114.1215463,22.90950946,114.1099991,22.90577238
7913,东莞市科学技术博物馆,东莞,4A,113.7530626,23.0158161,113.7414397,23.01228744
7914,东莞市龙凤山庄影视旅游区,东莞,4A,114.2004113,22.72168839,114.1889141,22.71872182
7915,东莞市粤晖园旅游景区,东莞,4A,113.635933,22.97794989,113.6244095,22.974568
7916,东莞市香市动物园,东莞,4A,113.8579984,23.00198204,113.8465378,22.99882786
7917,东莞市展览馆,东莞,4A,113.7549128,23.02258724,113.7432933,23.01903511
7918,广东东江纵队纪念馆,东莞,4A,113.818778,22.88946797,113.807156,22.88663036
7919,东莞市清溪银瓶山森林公园,东莞,4A,114.2031157,22.89673983,114.191659,22.89368968
7920,东莞市南社村和塘尾村古建筑群景区,东莞,4A,113.9099863,23.07356815,113.8985925,23.07033651
7921,东莞市可园博物馆,东莞,4A,113.7496749,23.04916731,113.7380171,23.04566335
7922,东莞市逸颐艺舍博物馆,东莞,4A,113.9773633,23.01771889,113.9659313,23.01451684
7923,东莞隐贤山庄,东莞,4A,114.0317851,22.98055317,114.0202119,22.97713459
7924,东莞香市文化旅游区,东莞,4A,113.866953,23.00094005,113.8555438,22.99764952
7925,东莞市中国圣心糕点博物馆,东莞,3A,113.9180512,23.05461919,113.9066442,23.05153781
7926,东莞市森晖自然博物馆景区,东莞,3A,113.7471398,23.04715523,113.7354761,23.04369008
7927,东莞市唯美陶瓷博物馆景区,东莞,3A,113.7584886,23.12821662,113.7468704,23.12458844
7928,东莞市仙溪福地欧公文化景区,东莞,3A,113.8757647,23.12314914,113.8643909,23.11970781
7929,东莞市稻香饮食文化旅游区,东莞,3A,113.9361122,23.03894764,113.9246649,23.03612572
7930,东莞市寮步牙香街文化旅游区,东莞,3A,113.894235,22.99704797,113.8829009,22.9936516
7931,东莞市鑫源食品文化体验区,东莞,3A,113.666559,22.88507239,113.655003,22.88180586
7932,东莞市华阳湖国家湿地公园,东莞,3A,113.5750261,23.07084266,113.5633468,23.06799058
7933,东莞清溪大王山森林公园,东莞,3A,114.1691019,22.78769024,114.1575608,22.7846069
7934,东莞市黄大仙公园,东莞,3A,114.0215601,23.0871796,114.0100251,23.08358473
7935,孙中山故里旅游区,中山,5A,113.5346402,22.44866516,113.5230329,22.44530746
7936,中山市詹园景区,中山,4A,113.337424,22.44047099,113.3254805,22.43754636
